MUNICIPIO,CODIGO DANE INSTITUCIÓN,ESTABLECIMIENTO EDUCATIVO,CODIGO DANE SEDE,SEDE,VEREDA
SANTA MARÍA,315690000416,INSTITUCIÓN  EDUCATIVA TECNICO  JACINTO VEGA,215690000021,CAÑO NEGRO,CAÑO NEGRO
SANTA MARÍA,315690000416,INSTITUCIÓN  EDUCATIVA TECNICO  JACINTO VEGA,215690000217,SAN ANTONIO,CULIMA
SANTA MARÍA,315690000416,INSTITUCIÓN  EDUCATIVA TECNICO  JACINTO VEGA,215690000187,CEIBA GRANDE,CEIBA GRANDE
SANTA MARÍA,315690000416,INSTITUCIÓN  EDUCATIVA TECNICO  JACINTO VEGA,215690000136,CHARCO LARGO,CHARCO LARGO
SANTA MARÍA,315690000416,INSTITUCIÓN  EDUCATIVA TECNICO  JACINTO VEGA,215690000268,GUADUALES,GUADUALES
SANTA MARÍA,315690000416,INSTITUCIÓN  EDUCATIVA TECNICO  JACINTO VEGA,215690000101,SAN RAFAEL,SAN RAFAEL
SANTA MARÍA,315690000416,INSTITUCIÓN  EDUCATIVA TECNICO  JACINTO VEGA,215690000306,SANTA CECILIA,SANTA CECILIA
SANTA MARÍA,315690000416,INSTITUCIÓN  EDUCATIVA TECNICO  JACINTO VEGA,215690000497,BALCONES,BALCONES
SANTA ROSA DE VITERBO,115693000035,INSTITUCIÓN EDUCATIVA CARLOS ARTURO TORRES PEÑA,215693000277,EGIPTO,EGIPTO
SANTA ROSA DE VITERBO,115693000035,INSTITUCIÓN EDUCATIVA CARLOS ARTURO TORRES PEÑA,215693000188,CACHAVITA,CACHAVITA
SANTA ROSA DE VITERBO,115693000035,INSTITUCIÓN EDUCATIVA CARLOS ARTURO TORRES PEÑA,215693000072,LA CRECIENTE,LA CRECIENTE
SANTA ROSA DE VITERBO,115693000035,INSTITUCIÓN EDUCATIVA CARLOS ARTURO TORRES PEÑA,215693000218,PUERTA DE CUCHE,PUERTA DE CUCHE
SANTA ROSA DE VITERBO,115693000043,INSTITUCIÓN EDUCATIVA CASILDA ZAFRA,215693000129,EL OLIVO,EL OLIVO
SANTA ROSA DE VITERBO,115693000043,INSTITUCIÓN EDUCATIVA CASILDA ZAFRA,215693000099,EL SALI TRE,EL SALITRE
SANTA ROSA DE VITERBO,115693000043,INSTITUCIÓN EDUCATIVA CASILDA ZAFRA,215693000102,LA LAGUNA,LA LAGUNA
SANTA ROSA DE VITERBO,115693000043,INSTITUCIÓN EDUCATIVA CASILDA ZAFRA,215693000170,VILLA NUEVA,VILLA NUEVA
SANTA ROSA DE VITERBO,115693000043,INSTITUCIÓN EDUCATIVA CASILDA ZAFRA,215693000161,EL CUCUBO,EL CUCUBO
SANTA ROSA DE VITERBO,215693000200,INSTITUCIÓN EDUCATIVA TECNICA  EL PORTACHUELO,215693000137,CIRAQUIATA,CIRAQUITA
SANTA ROSA DE VITERBO,215693000200,INSTITUCIÓN EDUCATIVA TECNICA  EL PORTACHUELO,215693000242,LA MESA,LA MESA
SANTA ROSA DE VITERBO,215693000200,INSTITUCIÓN EDUCATIVA TECNICA  EL PORTACHUELO,215693000153,QUEBRADA GRANDE,QUEBRADA GRANDE
SANTA ROSA DE VITERBO,215693000200,INSTITUCIÓN EDUCATIVA TECNICA  EL PORTACHUELO,215693000145,QUEBRADA ARRIBA,QUEBRADA ARRIBA
SANTA ROSA DE VITERBO,215693000200,INSTITUCIÓN EDUCATIVA TECNICA  EL PORTACHUELO,215693000200,INSTITUCIÓN EDUCATIVA TECNICA EL PORTACHUELO - SEDE PRINCIPAL,EL PORTACHUELO
SANTA ROSA DE VITERBO,215693000200,INSTITUCIÓN EDUCATIVA TECNICA  EL PORTACHUELO,215693000285,PIEDRAS BLANCAS,PIEDRAS BLANCAS
SANTA SOFÍA,115696000010,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO,215696000111,COLORADOS NORTE,COLORADOS NORTE
SANTA SOFÍA,115696000010,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO,215696000090,COLORADOS SUR,DURAZNOS
SANTA SOFÍA,115696000010,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO,215696000057,PANTANILLO,PANTANILLO
SANTA SOFÍA,115696000010,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO,215696000065,PUENTECITAS,PUENTECITAS
SANTA SOFÍA,115696000010,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO,215696000049,SALITRILLO,SALITRILLO
SANTA SOFÍA,115696000010,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO,215696000031,SOROCOTA,SOROCOTA
SANTA SOFÍA,115696000010,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO,215696000081,GUATOQUE,GUATOQUE
SANTANA,115686000011,INSTITUCIÓN EDUCATIVA TÉCNICA ANTONIO RICAURTE,215686000041,SAN ROQUE,SAN ROQUE
SANTANA,115686000011,INSTITUCIÓN EDUCATIVA TÉCNICA ANTONIO RICAURTE,215686000164,SANTA BÁRBARA,SANTA BARBARA
SANTANA,115686000011,INSTITUCIÓN EDUCATIVA TÉCNICA ANTONIO RICAURTE,215686000075,SAN PEDRO,SAN PEDRO
SANTANA,115686000011,INSTITUCIÓN EDUCATIVA TÉCNICA ANTONIO RICAURTE,215686000067,SAN ISIDRO,SAN ISIDDRO
SANTANA,115686000011,INSTITUCIÓN EDUCATIVA TÉCNICA ANTONIO RICAURTE,215686000083,MIRAVALLES,SAN JUAN
SANTANA,115686000011,INSTITUCIÓN EDUCATIVA TÉCNICA ANTONIO RICAURTE,215686000113,EL RODEO,SAN EMIGDIO
SANTANA,115686000011,INSTITUCIÓN EDUCATIVA TÉCNICA ANTONIO RICAURTE,215686000130,QUEBRADAFRENOS,SAN EMIGDIO
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000128,INSTITUCIÓN EDUCATIVA LUIS MANUEL PARRA CARO SEDE PRINCIPAL,OCAVITA
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000039,PARAMO,TEQUITA
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000047,TOASAGUE,TEQUITA
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000071,TOPACHOQUE,TOPACHOQUE
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000080,EL HATO,EL HATO
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000179,SATIVA VIEJO,SATIVAVIEJO
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000161,COLEGIO DE EDUCACIÓN BASICA OCAVITA,OCAVITA
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000055,JUPA,JUPA
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000098,DATAL,DATAL
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000152,EL BATAN,BATAN
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000233,COLORADOS,PARAMO
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000110,FABITA,EL HATO
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000101,SAN CAYETANO,LA ESTANCIA
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000144,COLEGIO DE EDUCACION BASICA LA ESTANCIA,LA ESTANCIA
SATIVANORTE,215720000128,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,215720000063,BARACUTA,BARACUTA
SATIVASUR,115723000167,INSTITUCIÓN EDUCATIVA TECNICA  SEÑOR DE LOS MILAGROS,215723000145,LA CALDERA,LA CALDERA
SATIVASUR,115723000167,INSTITUCIÓN EDUCATIVA TECNICA  SEÑOR DE LOS MILAGROS,215723000072,LOS TUNJOS,LOS TUNJOS
SATIVASUR,115723000167,INSTITUCIÓN EDUCATIVA TECNICA  SEÑOR DE LOS MILAGROS,215723000137,BURA,BURA
SIACHOQUE,115740000014,INSTITUCION EDUCATIVA TÉCNICA IGNACIO GIL SANABRIA,215740000094,SAN MARTIN,CORMECHOQUE ARRIBA
SIACHOQUE,115740000014,INSTITUCION EDUCATIVA TÉCNICA IGNACIO GIL SANABRIA,215740000051,MARIA AUXILIADORA,CORMECHOQUE ABAJO
SIACHOQUE,115740000014,INSTITUCION EDUCATIVA TÉCNICA IGNACIO GIL SANABRIA,215740000078,SAN JOSE,SAN JOSE
SIACHOQUE,115740000014,INSTITUCION EDUCATIVA TÉCNICA IGNACIO GIL SANABRIA,215740000043,SAN JUAN BOSCO,SIACHOQUE ARRIBA
SIACHOQUE,115740000014,INSTITUCION EDUCATIVA TÉCNICA IGNACIO GIL SANABRIA,215740000132,SIACHOQUE ABAJO,SIACHOQUE ABAJO
SIACHOQUE,115740000014,INSTITUCION EDUCATIVA TÉCNICA IGNACIO GIL SANABRIA,215740000108,EL CAIRO,CORMECHOQUE ABAJO
SIACHOQUE,215740000060,INSTITUCION EDUCATIVA JURUVITA,215740000124,TURGA,TURGA
SIACHOQUE,215740000060,INSTITUCION EDUCATIVA JURUVITA,215740000167,GUATICHA,GUATICHA
SIACHOQUE,215740000086,INSTITUCION EDUCATIVA  SANTO DOMINGO SAVIO GAIATO,215740000159,FIRAYA NORTE,FIRAYA
SIACHOQUE,215740000086,INSTITUCION EDUCATIVA  SANTO DOMINGO SAVIO GAIATO,215740000116,FIRAYA SUR,FIRAYA
SIACHOQUE,215740000086,INSTITUCION EDUCATIVA  SANTO DOMINGO SAVIO GAIATO,215740000248,TOCAVITA ALTO,TOCAVITA
SIACHOQUE,215740000086,INSTITUCION EDUCATIVA  SANTO DOMINGO SAVIO GAIATO,215740000086,INSTITUCIÓN EDUCATIVA SANTO DOMINGO SAVIO GAIATO - SEDE PRINCIPAL,TOCAVITA
SOATÁ,115753000013,INSTITUCIÓN EDUCATIVA JUAN JOSE RONDON,215753000093,EL CEIBO,CHORRERA
SOATÁ,115753000013,INSTITUCIÓN EDUCATIVA JUAN JOSE RONDON,215753000271,SANTA MARTHA,LA CHORRERA
SOATÁ,115753000013,INSTITUCIÓN EDUCATIVA JUAN JOSE RONDON,215753000158,LLANOGRANDE,LLANOGRANDE
SOATÁ,115753000013,INSTITUCIÓN EDUCATIVA JUAN JOSE RONDON,215753000255,EL ESPINAL,EL ESPINAL
SOATÁ,115753000013,INSTITUCIÓN EDUCATIVA JUAN JOSE RONDON,215753000212,HOYA DEL TOLDO,LOS MOLINOS
SOATÁ,115753000013,INSTITUCIÓN EDUCATIVA JUAN JOSE RONDON,215753000221,HATILLO MEDIO,HATILLO MEDIO
SOATÁ,115753000013,INSTITUCIÓN EDUCATIVA JUAN JOSE RONDON,215753000140,SANTA RITA,SECTOR SANTA RITA
SOATÁ,315753000021,INSTITUCIÓN  EDUCATIVA ESCUELA NORMAL SUPERIOR LA PRESENTACION,215753000085,LA CHORRERA,LA CHORRERA
SOATÁ,315753000021,INSTITUCIÓN  EDUCATIVA ESCUELA NORMAL SUPERIOR LA PRESENTACION,215753000204,LA JABONERA,LA JABONERA
SOATÁ,315753000021,INSTITUCIÓN  EDUCATIVA ESCUELA NORMAL SUPERIOR LA PRESENTACION,215753000182,LOS OLIVOS,MOLINOS
SOATÁ,315753000021,INSTITUCIÓN  EDUCATIVA ESCUELA NORMAL SUPERIOR LA PRESENTACION,215753000239,LA COSTA,LA COSTA
SOATÁ,315753000021,INSTITUCIÓN  EDUCATIVA ESCUELA NORMAL SUPERIOR LA PRESENTACION,215753000131,SANTO CRISTO,MOLINOS
SOATÁ,315753000021,INSTITUCIÓN  EDUCATIVA ESCUELA NORMAL SUPERIOR LA PRESENTACION,215753000123,PUENTE PINZON,LA LAGUNA
SOATÁ,315753000021,INSTITUCIÓN  EDUCATIVA ESCUELA NORMAL SUPERIOR LA PRESENTACION,215753000174,LA LAGUNA,LA LAGUNA
SOCHA,115757000395,INSTITUCIÓN EDUCATIVA ESCUELA NORMAL SUPERIOR,215757000209,SOCHAVIEJO,SOCHAVIEJO
SOCHA,115757000395,INSTITUCIÓN EDUCATIVA ESCUELA NORMAL SUPERIOR,215757000152,COTAMO,SAGRA ABAJO
SOCHA,115757000395,INSTITUCIÓN EDUCATIVA ESCUELA NORMAL SUPERIOR,215757000331,EL POZO,EL POZO
SOCHA,115757000395,INSTITUCIÓN EDUCATIVA ESCUELA NORMAL SUPERIOR,215757000314,EL BOCHE,EL BOCHE
SOCHA,115757000395,INSTITUCIÓN EDUCATIVA ESCUELA NORMAL SUPERIOR,215757000381,LA CHAPA,LA CHAPA
SOCHA,115757000395,INSTITUCIÓN EDUCATIVA ESCUELA NORMAL SUPERIOR,215757000110,POZO ALTO,POZO ALTO
SOCHA,115757000395,INSTITUCIÓN EDUCATIVA ESCUELA NORMAL SUPERIOR,215757000365,SAGRA ABAJO,SAGRA ABAJO
SOCHA,115757000395,INSTITUCIÓN EDUCATIVA ESCUELA NORMAL SUPERIOR,215757000071,SANTA TERESA,LA CHAPA
SOCHA,215757000136,INSTITUCIÓN EDUCATIVA MATILDE ANARAY,215757000136,INSTITUCIÓN DUCATIVA  MATILDE ANARAY SEDE PRINCIPAL,ANARAY
SOCHA,215757000136,INSTITUCIÓN EDUCATIVA MATILDE ANARAY,215757000144,EL MORTIÑO,EL MORTIÑO
SOCHA,215757000136,INSTITUCIÓN EDUCATIVA MATILDE ANARAY,215757000357,ALIZAL,MORTIÑO
SOCHA,215757000136,INSTITUCIÓN EDUCATIVA MATILDE ANARAY,215757000161,LA LAJA,LA LAJA
SOCHA,215757000136,INSTITUCIÓN EDUCATIVA MATILDE ANARAY,215757000195,BISVITA,BISVITA
SOCHA,215757000136,INSTITUCIÓN EDUCATIVA MATILDE ANARAY,215757000306,SORAQUI,SORAQUA
SOCHA,215757000136,INSTITUCIÓN EDUCATIVA MATILDE ANARAY,215757000217,WAHITA,WAHITA
SOCHA,215757000187,INSTITUCIÓN EDUCATIVA LOS LIBERTADORES,215757000187,INSTITUCIÓN EDUCATIVA  LOS LIBERTADORES SEDE PRINCIPAL,EL CURITAL
SOCHA,215757000187,INSTITUCIÓN EDUCATIVA LOS LIBERTADORES,215757000098,HELECHAL,EL ALTO
SOCHA,215757000187,INSTITUCIÓN EDUCATIVA LOS LIBERTADORES,215757000179,SAGRA ARRIBA,SAGRA ARRIBA
SOCHA,215757000187,INSTITUCIÓN EDUCATIVA LOS LIBERTADORES,215757000080,EL ALTO,EL ALTO
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000058,LA MANGA,LA MANGA
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000350,FRAY LUIS,FRAYLUIS
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000104,LOS MORTIÑOS,LOS MORTIÑOS
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000112,MAUSA,MAUSA
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000139,EL VERDE,EL VERDE
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000236,SAN PEDRO COCHIA,SAN PEDRO
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000481,GUITA CUCHILLAS,GUITA
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000279,SAN PEDRO GUITA,GUITA
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000252,MOTAVITA,MOTAVITA
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000198,GUAQUIRA,GUAQUIRA
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000244,CHUSVITA,CHUSVITA
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000457,FRAILEJONAL,FRAILEJONAL
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000422,GUARCA,GUARCA
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000511,EL PLAYON,EL PLAYON
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000414,COMAITA,COMAITA
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000201,MORRO VARITAL,MORRO VARITAL
SOCOTÁ,115755000371,INSTITUCIÓN EDUCATIVA TECNICO  FRANCISCO JOSE DE CALDAS,215755000287,PUEBLO NUEVO,PUEBLO NUEVO
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA - SEDE PRINCIPAL,COMEZA HOYADA
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000147,APOSENTOS,APOSENTOS
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000163,COMEZA BAHO,COMEZA BAHO
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000180,COSCATIVÁ JORDÁN,COSCATIVA JORDAN
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000210,COSCATIVÁ TABOR,COSCATIVA TABOR
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000066,LOS PINOS,LOS PINOS
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000040,EL OSO,EL OSO
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000503,CORRAL DE PIEDRA,CORRAL DE PIEDRA
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000333,CHIPAVIEJO,CHIPAVIEJO
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000368,LA REFORMA,LA REFORMA
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000392,LA ROMAZA,LA ROMAZA
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000121,HATO COCHIA,HATO COCHIA
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000091,HATO PARPA,HATO PARPA
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000341,LA CIMARRONA,LA CIMARRONA
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000309,SAN JOSÉ DE PARPA,SAN JOSE
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000261,GUATATAMO,GUATATAMO
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000082,PUEBLO VIEJO,PUEBLO VIEJO
SOCOTÁ,215755000171,INSTITUCIÓN EDUCATIVA TECNICA JAIRO ALBARRACIN BARRERA,215755000473,EL CARDON,EL CARDON
SOMONDOCO,215761000051,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR VALLE DE TENZA,215761000094,ANTONIA SANTOS,CABRERA SOMONDOCO
SOMONDOCO,215761000051,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR VALLE DE TENZA,215761000108,BOHORQUEZ,BOHORQUEZ
SOMONDOCO,215761000051,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR VALLE DE TENZA,215761000051,INSTITUCION EDUCATIVA NORMAL SUPERIOR VALLE DE TENZA - SEDE PRINCIPAL,EL SALITRE - VEREDA BOHÓRQUEZ
SOMONDOCO,215761000167,INSTITUCIÓN EDUCATIVA TECNICA JOSE BENIGNO PERILLA,215761000116,ABRAHAM SANCHEZ,COBAVITA SOMONDOCO
SOMONDOCO,215761000167,INSTITUCIÓN EDUCATIVA TECNICA JOSE BENIGNO PERILLA,215761000078,CUCUAVACA,CUCUAVACA SOMONDOCO
SOMONDOCO,215761000167,INSTITUCIÓN EDUCATIVA TECNICA JOSE BENIGNO PERILLA,215761000175,SABANETAS,SABANETAS SOMONDOCO
SOMONDOCO,215761000167,INSTITUCIÓN EDUCATIVA TECNICA JOSE BENIGNO PERILLA,215761000124,SAN SEBASTIAN ALTO,SAN SEBASTIAN SOMONDOCO
SOMONDOCO,215761000167,INSTITUCIÓN EDUCATIVA TECNICA JOSE BENIGNO PERILLA,215761000132,LA ESPERANZA,SAN SEBASTIAN
SOMONDOCO,215761000167,INSTITUCIÓN EDUCATIVA TECNICA JOSE BENIGNO PERILLA,215761000205,VILLA HUMBERTO,BOYA 1
SORA,315762000076,INSTITUCIÓN EDUCATIVA DE SORA,215762000021,EL SALITRE,EL SALITRE
SORA,315762000076,INSTITUCIÓN EDUCATIVA DE SORA,215762000080,EL CHUSCAL,EL CHUSCAL
SORA,315762000076,INSTITUCIÓN EDUCATIVA DE SORA,215762000039,PORTOBELO,CAITOQUE
SORA,315762000076,INSTITUCIÓN EDUCATIVA DE SORA,215762000063,PITA Y CHONE,PITA Y CHONE
SORA,315762000076,INSTITUCIÓN EDUCATIVA DE SORA,215762000101,QUEBRADA HONDA,QUEBRADA HONDA
SORA,315762000076,INSTITUCIÓN EDUCATIVA DE SORA,215762000098,TAUSAMENA,EL LLANO
SORACÁ,115764000082,INSTITUCIÓN EDUCATIVA SIMON BOLIVAR,215764000109,OTRO LADO,OTRO LADO
SORACÁ,115764000082,INSTITUCIÓN EDUCATIVA SIMON BOLIVAR,215764000141,QUEBRADA GRANDE,QUEBRADA GRANDE
SORACÁ,115764000082,INSTITUCIÓN EDUCATIVA SIMON BOLIVAR,215764000028,CRUZ BLANCA,CRUZ BLANCA
SORACÁ,115764000082,INSTITUCIÓN EDUCATIVA SIMON BOLIVAR,215764000052,EL ROSAL,EL ROSAL
SORACÁ,115764000082,INSTITUCIÓN EDUCATIVA SIMON BOLIVAR,215764000036,QUEBRADA VIEJA,QUEBRADA VIEJA
SORACÁ,115764000082,INSTITUCIÓN EDUCATIVA SIMON BOLIVAR,215764000125,EL SALITRE,EL SALITRE
SORACÁ,115764000082,INSTITUCIÓN EDUCATIVA SIMON BOLIVAR,215764000133,ALTO NEGRO,ALTO NEGRO
SORACÁ,115764000082,INSTITUCIÓN EDUCATIVA SIMON BOLIVAR,215764000117,CHAINE,CHAINE
SORACÁ,115764000082,INSTITUCIÓN EDUCATIVA SIMON BOLIVAR,215764000079,PUENTE HAMACA,PUENTE HAMACA
SOTAQUIRÁ,115763000291,INSTITUCIÓN  EDUCATIVA TÉCNICA PABLO VI,215763000148,CATOBA,CATOBA
SOTAQUIRÁ,115763000291,INSTITUCIÓN  EDUCATIVA TÉCNICA PABLO VI,215763000288,LLANO GRANDE,LLANO GRANDE
SOTAQUIRÁ,115763000291,INSTITUCIÓN  EDUCATIVA TÉCNICA PABLO VI,215763000113,AVENDAÑOS,AVENDAÑOS
SOTAQUIRÁ,115763000291,INSTITUCIÓN  EDUCATIVA TÉCNICA PABLO VI,215763000181,AMEZQUITAS,AMÉZQUITAS
SOTAQUIRÁ,115763000291,INSTITUCIÓN  EDUCATIVA TÉCNICA PABLO VI,215763000083,ANGOSTURA,MONTE VARGAS
SOTAQUIRÁ,115763000291,INSTITUCIÓN  EDUCATIVA TÉCNICA PABLO VI,215763000211,BOSIGAS SUR,BOSIGAS SUR
SOTAQUIRÁ,115763000291,INSTITUCIÓN  EDUCATIVA TÉCNICA PABLO VI,215763000300,CARRIZAL BAJO,EL CARRIZAL
SOTAQUIRÁ,115763000291,INSTITUCIÓN  EDUCATIVA TÉCNICA PABLO VI,215763000326,CEDRO,EL CEDRO
SOTAQUIRÁ,115763000291,INSTITUCIÓN  EDUCATIVA TÉCNICA PABLO VI,215763000334,CORTADERA CHIQUITA,CORTADERA CHIQUITA
SOTAQUIRÁ,115763000291,INSTITUCIÓN  EDUCATIVA TÉCNICA PABLO VI,215763000172,CORTADERA GRANDE,CORTADERA GRANDE
SOTAQUIRÁ,115763000291,INSTITUCIÓN  EDUCATIVA TÉCNICA PABLO VI,215763000202,MORAL,EL MORAL
SOTAQUIRÁ,115763000291,INSTITUCIÓN  EDUCATIVA TÉCNICA PABLO VI,215763800004,CARRIZAL ALTO,CARRIZAL
SOTAQUIRÁ,115763000291,INSTITUCIÓN  EDUCATIVA TÉCNICA PABLO VI,215763000156,SALITRE,EL SALITRE
SOTAQUIRÁ,215763000075,INSTITUCIÓN EDUCATIVA ADOLFO MARIA JIMENEZ,215763000318,JAIME RIAÑO CANO,EL ESPINAL
SOTAQUIRÁ,215763000075,INSTITUCIÓN EDUCATIVA ADOLFO MARIA JIMENEZ,215763000105,SOCONSUCA DE BLANCOS,SOCONSUCA DE BLANCOS
SOTAQUIRÁ,215763000075,INSTITUCIÓN EDUCATIVA ADOLFO MARIA JIMENEZ,215763000164,OCUSA,TOMA
SOTAQUIRÁ,215763000075,INSTITUCIÓN EDUCATIVA ADOLFO MARIA JIMENEZ,215763000130,BOSIGAS CENTRO,BOSIGAS CENTRO
SOTAQUIRÁ,215763000075,INSTITUCIÓN EDUCATIVA ADOLFO MARIA JIMENEZ,215763000075,CENTRAL - INSTITUCIÓN EDUCATIVA ADOLFO MARIA JIMENEZ - SEDE PRINCIPAL,CARREÑO
SOTAQUIRÁ,215763000075,INSTITUCIÓN EDUCATIVA ADOLFO MARIA JIMENEZ,215763000067,JÓSE JOAQUÍN CASTRO MARTÍNEZ,BOSIGAS NORTE
SUSACÓN,115774000021,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL CARMEN,215774000131,EL HATO,EL HATO
SUSACÓN,115774000021,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL CARMEN,215774000166,EL TOBAL,EL TABAL
SUSACÓN,115774000021,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL CARMEN,215774000174,PIE DE PEÑA,TOCHUPA
SUSACÓN,115774000021,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL CARMEN,215774000158,SIAPORA,TOCHUPA
SUSACÓN,115774000021,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL CARMEN,215774000140,GUANTIVA NORTE,GUANTIVA
